Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Solomon Islands,SLB,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,22.54,23.24,24.97,25.55,28.21,30.82,33.64,36.1,39.41,43.46,45.31,47.86,52.2,56.38,59.06,66.39,68.86,70.28,70.34,69.13,68.09,70.88,70.3,71.04,72.63,74.73,66.61,66.02,66.89,67.64,78.25,78.4,80.41,78.96,80.9,81.62,77.22,83.58,82.93,83.34,85.12,88.14,88.98,91.63,92.41,93.81,96.02,97.14,98.34,97.84,97.49,98.46,99.43,100.31,99.65,100.04,101.68,100.81,101.25,101.88,102.41,
Sierra Leone,SLE,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,18.53,19.5,20.43,21.1,22.16,22.52,23.41,24.06,24.03,24.02,24.32,24.79,25.62,26.01,26.94,27.56,28.51,29.42,30.56,31.7,33.02,34.43,33.63,32.4,33.09,34.16,35.86,35.86,36.4,37,49.33,53.39,54.98,56.57,53.93,50.75,48.38,48.5,43.59,37.5,25.58,26.42,33.47,39.19,47.96,58.85,60.66,69.83,84.51,92.48,98.95,101.17,101.97,103.46,99.35,97.2,94.16,94.97,99.16,104.35,110.23,
El Salvador,SLV,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,29.68,30.01,32.14,30.13,31.34,32.94,33.16,32.06,33.84,33.62,34,36.27,38.89,43.83,43.76,52.85,49.69,54.68,54.47,53.68,47.31,45.26,42.32,46.24,49.61,51.22,50.05,54.46,59.28,58.87,60.77,61.06,63.54,63.64,62.8,63.42,72.8,71.21,71.45,81.71,77.26,85.39,80.86,83.62,90.87,95.04,97.9,96.27,98.08,96.66,92.63,94.67,92.45,98.92,100.67,100.41,97.03,96.34,95.11,91.67,90.54,
San Marino,SMR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,51.22,53.22,56.35,58.62,60.26,62.86,65.65,69.48,70.84,72.03,71.67,75.04,72.66,69.26,76.82,77.75,82.72,86.54,88.09,93.14,93.9,96.78,94.38,92.29,98.19,96.77,104.03,106.83,107.46,100.45,83.16,71.33,78.65,87.17,89.48,92.66,93.45,96.94,91.48,93.77,98.81,100.7,101.79,103.56,107.14,102.01,101.3,98.69,98.42,107.7,108.56,109.95,110.21,100.48,101.42,98.09,97.94,97.3,100.38,100.79,98.3,
Serbia,SRB,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.44,103.99,102.89,101.12,102.19,99.4,102.63,102.21,96.3,99.92,103.78,101.86,108.73,106.81,105.87,106.41,
Sub-Saharan Africa (excluding high income),SSA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.71,97.52,98.72,99.26,102.02,101.97,102.5,105.4,101.49,112.5,
Sub-Saharan Africa,SSF,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,31.53,33.9,36.23,27.08,24.91,25.59,24.96,31.31,26.77,24.87,28.35,23.41,30.79,22,26.02,33.3,28.2,28.47,27.32,27.5,30.64,32.04,32.81,33.95,35.06,35.26,36.47,36.53,37.44,37.65,53.65,62.74,60.65,60.94,61.29,66.16,68.49,70.58,74.07,80.74,83.78,87.08,89.78,90.57,93.23,89.83,99.35,96.22,102.45,104.8,83.93,85.55,87.26,100.61,99.81,99.58,108.25,103.42,104.48,100.48,106.2,
Suriname,SUR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,38.79,39.9,36.95,40.81,41.9,45.67,48.2,52.21,54.37,51.49,50.76,45.63,53.61,55.39,71.41,62.49,56.21,66.2,74.31,77.53,76.48,82.37,84.88,93.84,106.59,98.64,100.86,109.72,121.42,130.25,119.49,114.38,103,76.84,75.13,69.77,81.34,69.99,74.35,73.96,77.49,77.91,76.79,81.23,89.12,87.1,108.51,91.16,109.86,113.89,105.54,110.08,92.42,95.91,99.5,104.59,109.84,107.67,118.51,113.38,125.22,
Slovak Republic,SVK,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.9,210.88,201.31,206.18,202.65,194.26,190.1,166.3,158.95,170.08,169.1,155.62,157.21,153.38,152.39,142.88,131.29,126.29,119.64,118.03,117.96,104.02,95.88,100.1,101.19,99.72,106.85,100.98,91.65,
Slovenia,SVN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.13,109.72,117.13,115.82,105.32,106.13,108.8,108.64,98.58,118.6,125.13,125.6,117.39,111.21,113.47,110.79,113.59,108.34,106.25,103.46,101.43,95.85,97.31,99.08,103.61,103.94,103.29,103.51,104.42,105.11,
Sweden,SWE,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,101.58,105.16,103.58,100.96,100.83,103.14,99.43,98.74,98,93.28,91.23,92.15,92.42,97.42,98.85,101.83,102.45,104.15,107.02,109.62,110.97,114.63,115.15,115.78,115.26,108.88,103.18,102.66,107.3,107.13,98.94,98.14,104.14,106.61,106.52,105.82,108.91,107.67,108.66,106.26,105.34,105.71,104.34,105.47,102.33,100.91,98.7,98.95,99.29,98.94,98.62,95.3,96.38,99.32,101.26,99.42,99.22,97.84,97.57,100.06,99.63,
Eswatini,SWZ,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,76.17,83.28,88.55,74.93,61.86,70.17,68.31,66.51,62.47,68.56,71.09,80.13,79.28,78.95,82.41,84.35,77.91,86.63,90.61,93.27,87.13,89.56,94.82,79.38,84.53,89.71,96.28,80.39,81.98,79.32,87.84,95.33,100.18,93.08,92.65,90.39,73.66,73.45,68.23,80.14,73.05,86.64,87.01,80.95,91.79,96.47,93.31,96.63,98.09,99.67,102.44,105.22,105.11,100.82,100.74,98.43,99.22,99.88,101.04,100.98,110.59,
Sint Maarten (Dutch part),SXM,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,23.67,22.69,25.11,25.29,26.38,28.9,29.52,31.54,32.89,36.72,40.98,50.46,55.8,63.17,66.62,70.89,65.69,71.25,79.56,93.93,101.41,84.35,95.27,105.82,116.76,125.25,120.19,117.09,143.06,144.15,143.87,145.08,153.06,170.67,198.83,181.21,214.89,194.33,195.8,181,150.46,147.75,148.6,124.74,116.92,107.53,121.48,119.16,109.64,112.88,128.24,94.28,85.51,94.89,97.32,107.79,81.34,102.67,102.18,94.66,88.01,
Syrian Arab Republic,SYR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,16.62,18.45,23.69,24.87,27.67,27.76,25.92,26.75,27.62,24.96,23.93,24.35,22.63,26.76,29.72,30.64,32.75,39.03,45.72,48.56,55.11,59.7,61.76,59.2,57.98,60.16,59.46,66.18,66.98,69.88,71.66,69.32,58.6,64.04,74.7,78.41,83.28,90.73,91.65,94.7,90.39,88.56,99.84,110.46,117.61,125.76,132.7,121.77,119.03,109.58,121.32,114.67,107.66,103.24,98.19,98.57,85.73,81.83,83.99,99.44,98.3,
Turks and Caicos Islands,TCA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,12.33,12.81,12.81,12.94,12.98,13.77,13.49,13.67,13.18,13.44,13.4,13.96,11.96,10.88,12.22,13.03,13.44,14.71,15.71,16.14,16.49,16.86,16.2,12.77,13.16,15.77,16.46,17.01,17.39,17.78,26.76,28.18,29.58,31.27,33,34.91,37.07,39.09,41.26,43.52,45.95,48.49,51.2,54.06,57.07,60.25,63.73,67.43,71.34,75.78,79.58,84.08,88.83,94.91,100.11,104.97,111.6,117.33,123.39,129.89,135.99,
East Asia & Pacific (IDA & IBRD countries),TEA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,22.38,22.93,24.38,24.2,25.33,25.88,26.11,27.08,26.35,27.28,26.22,29.5,29.9,31.14,32.8,33.22,33.16,34.37,32.79,29.33,29.86,32.88,31.67,34.03,35.75,42.25,44.02,51.01,52.12,56.64,54.05,50.46,50.11,48.95,43.87,48.19,55.2,58.49,61.73,66.57,69.05,71.04,74.22,77.78,85.6,88.67,91.51,98.45,108.15,95.76,96.93,93.96,100.78,97,98.22,104.78,105.04,108.85,113.42,119.63,118.21,
Thailand,THA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,23.53,24.07,24.45,25.68,26.14,27.19,27.87,28.8,29.83,31,30,30.55,33.36,33.51,34.45,34.84,36.55,41.27,38.98,38.61,41.12,41.99,42.59,43.57,47.66,46.43,48.26,47.66,51.14,59.33,66.18,74.42,75.41,74.83,74.38,75.46,75.58,74.22,70.74,69.94,70.43,74.38,78.87,67.6,74.11,78.89,83.46,82.96,84.07,87.79,88.36,96.16,98.38,101.55,99.76,98.69,99.66,100.73,101.28,100.21,102.25,
Tajikistan,TJK,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.22,28.9,27.83,25.79,19.6,18.9,16.93,18.38,18.47,21.51,24.79,28.67,30.97,34.14,34.74,37.08,39.56,41.91,44.37,46.9,49.92,56.47,60.67,124.29,115.05,134.45,141.77,146.88,145.98,130.56,
Turkmenistan,TKM,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71,35.61,36.06,37.43,38.69,38.29,42.03,45.25,50.47,58.29,66.32,71.8,70.66,79.11,81.08,97.84,96.38,99.86,95.32,95.96,101.03,100.53,99.76,100.76,99.48,98.25,100.87,109.95,107.84,107.02,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,99.36,99.27,100.81,113.11,115.31,115.65,113.57,112.89,112.01,114.11,117.47,119.55,118.2,116.67,110.38,94.38,85.47,81.9,72.14,65,65.54,66.69,68.36,71.83,78.53,79.8,79.73,80.77,81.12,85.57,85.29,89.32,92.58,83.73,84.11,71.66,87.66,88.69,72.82,70.93,71.88,81.25,79.93,79.37,80.71,83.52,86.63,89.88,92.5,94.21,97.67,101.8,98,93.83,105.61,100.56,98.57,98.79,105.9,91.8,77.7,
Middle East & North Africa (IDA & IBRD countries),TMN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,22.34,28.02,29.48,33.36,32.72,36.67,35.84,38.61,39.73,40.33,44.93,44.53,45.69,49.87,62.51,70.23,64.5,73.63,75.17,78.38,84.88,82.44,77.09,76.82,79.79,88.48,91.75,94.99,94.9,91.1,90.5,91.2,88.54,87.62,89.28,91.31,83.75,90.71,93.13,97.74,96.18,96.87,96.47,95.67,95.81,98.26,101.79,100.16,100.28,100.34,100.74,104.42,103.85,100.12,99.42,100.46,101.08,101.38,101.79,100.86,101.09,
South Asia (IDA & IBRD),TSA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,21,21.53,22.71,26.04,28.17,31.97,34.78,36.61,39.28,42.53,42.32,43.73,43.61,44.48,53.41,49.67,57.28,58.54,51.42,50.03,52.15,67.84,64.49,64.63,63.55,58.53,58.94,56.33,51.72,53.56,54.89,51.99,59.39,54.19,59.27,59.96,55.4,52.81,58.61,72.95,85.99,104.52,101.23,100.8,101.76,87.38,96,95.92,106.87,116.01,112.23,113.28,112.92,112.58,83.87,103.55,108.71,111.19,91.96,84.51,84.53,
Tunisia,TUN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,17.11,16.62,16.7,17.81,19.16,21.25,21.35,19.75,19.78,18.34,19.45,21.36,23.87,24.58,27.35,30.46,31.99,29.53,24.25,27.72,30.08,30.28,33.36,33.79,38.97,40.66,42.7,44.72,44.79,45.7,45.58,47.38,50.56,52.68,55.24,57.73,60.48,65.42,71.06,74.35,77.08,78.64,74.3,73.9,76.19,76.12,81.48,81.48,80.7,83.91,83.67,88.59,91.26,96.76,101.18,102.06,101.75,98.85,98.83,101.82,105.26,
Turkiye,TUR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,28.19,28.83,28.88,28.82,29.3,30.51,30.7,31.01,32.06,32.06,32.68,32.72,33.88,35.41,37.56,37.67,38.98,39.8,38.9,39.49,42.73,42.14,41.39,48.7,47.86,51.84,48.89,50.25,50.74,50.25,44.91,44.36,45.13,46.76,42.51,44.71,47.49,48.65,49.72,48.66,53.48,52.53,59.29,58.47,60.72,62.32,66.04,67.08,70.37,73.38,79.15,89.19,94.72,99.04,100.02,100.94,109.93,115.1,124.45,126.77,131.85,
Tuvalu,TUV,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,24.48,24.48,25.25,26.01,27.02,28.68,27.22,36.96,46.45,33.42,31.21,39.04,40.46,36.61,74.14,74.64,63.55,66.58,66.59,69.03,81.61,83.52,83.93,85.41,86.4,88.68,88.31,88.34,87.42,87.4,93.17,93.23,96.89,93.8,94.93,96.02,96.33,98.45,100.38,101.17,102.56,104.2,104.92,106.06,107,
Tanzania,TZA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,18.25,18.42,19.27,19.34,19.92,21.74,22.57,22.7,23.32,24.47,25.33,23.64,22.83,23.83,24.85,26.02,27.88,28.55,28.85,28.13,29.96,31.21,31.86,33.06,34.97,36.39,37.08,39.29,40.74,41.85,45.8,47.23,49.07,48.92,54.21,47.67,48.19,49.73,58.07,48.41,51.07,52.85,54.86,57.56,62.89,64.1,61.54,67.25,69.62,77.77,84.38,89.94,93,97.04,100.89,102.07,102.53,119.91,123.39,131.21,137.04,
Uganda,UGA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,20.55,19.44,19.32,19.26,19.51,20.1,20.81,21.05,22.17,23.64,24.07,24.83,25.82,26.57,27.53,27.92,29.99,32.85,33.42,31.16,31.19,31.99,32.56,33.43,34.43,29.47,28.76,30.68,34.61,39.24,43.83,44.79,46.71,45.17,46.23,46.99,47.68,49.52,51.07,52.37,54.36,61.73,70.71,74.36,78.3,80.69,85.32,86.36,89.88,90.39,93.51,94.85,96.94,97.77,99.31,102.92,102.32,112.15,107.67,100.08,101.35,
Ukraine,UKR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.93,157.87,154.53,138.94,126.58,111.85,105.97,104.53,100.49,99.23,106.17,106.33,102.37,101.84,103.95,101.21,98.21,97.99,99.88,100.21,101.29,105.77,103.98,98.95,97.07,97.62,95.81,98.9,94.32,90.72,
Upper middle income,UMC,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,57.47,57.35,59.8,69.63,60.2,56.12,53.22,66.12,66.88,74.17,61.72,58.56,56.86,62.01,63.22,69.57,62.08,58.87,53.71,62.34,71.88,73.57,80.36,62.05,64.91,66.69,62.86,69.45,75.47,71.87,70.1,71.32,70.34,77.57,73.31,82.81,89.09,89.12,89.08,86.81,72.58,78.1,77.85,87.24,101.21,103.4,96.01,96.8,93.69,94.6,94.92,98.52,97.32,99.92,99.76,100.32,103.73,104.72,103.76,96.97,104.66,
United States,USA,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,51.35,51.44,53.22,56.31,55.51,56.74,58.26,58.75,59.08,60.41,61.71,61.97,59.12,62.33,62.22,66.24,65.99,65,63.6,65.4,66.81,66.47,68.52,68.49,70.03,71.1,71.24,72.72,72.62,73.1,73.26,75.22,75.59,77.75,79.65,81.7,82.96,84.27,86.8,88.49,89.11,89.46,91.4,91.39,90.6,91.47,94.39,96.98,96.14,96.27,97.75,98.43,98.78,98.95,98.65,102.4,105.17,107.78,109.31,110.86,112.09,
Uzbekistan,UZB,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.62,43.54,43.19,42.51,39.39,39.93,42.08,40.38,41.83,42.35,43.37,47.52,50.03,53.08,56.88,57.81,61.83,65.98,69.94,76.04,81.7,87.87,93.77,100.21,106.01,104.2,116.37,111.6,114.38,118.48,
St. Vincent and the Grenadines,VCT,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,55.29,57.08,59.27,61.89,69.16,81.01,69.74,65.59,65.59,67.03,68.01,69.8,73.26,74.6,80.93,80.76,83.61,84.31,85.86,88.17,92.19,96.24,101.55,107.77,105.69,105.48,104.66,113.56,109.48,104.08,100.39,99.69,100.79,103.14,102.19,98.98,101.21,98.43,100.57,97.74,99.55,97.55,91.47,92.31,96.77,96.38,104.75,109.34,113.9,106.81,100.5,97.38,102.77,100.48,99.62,99.89,98.34,96.02,93.71,93.03,94.08,
"Venezuela, RB",VEN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,18.9,19.77,20.98,23.01,24.24,26.56,27.76,28.72,32.43,33.16,35.21,36.55,38.94,39.48,43.37,43.29,43.36,48.61,51.23,56.24,58.45,59.52,64.45,62.57,66.29,65.71,62.92,69.02,66.64,73.14,63.67,69.06,74.86,68.57,68.47,73.44,80.3,78.6,81.88,88.03,93.41,94.91,85.77,76.18,87.24,93.95,95.14,99.33,103.22,104.84,120.98,112.79,105.08,104.52,102.53,92.96,87.09,82.07,81.91,83.84,81.96,
British Virgin Islands,VGB,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,11.42,11.82,12.17,12.27,12.9,13.29,13.59,13.5,13.2,13.31,13.44,13.9,13.96,13.66,12.73,12.86,13.06,13.58,14.35,14.99,18.24,20.31,22.9,24.08,25.12,26.22,28.65,28.73,30.37,31.23,22.69,24.32,25.93,28.02,29.21,30.6,33.93,35.78,38.32,41.49,44.51,48.61,52.67,54.79,60.87,66.46,69.13,76,82.2,83.55,87.2,89.64,91.9,94.57,99.53,105.89,107.43,112.2,107.75,114.47,129.29,
Vanuatu,VUT,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,32.55,35.32,38.65,41.54,43.85,47.21,49.3,50.51,52.34,54.84,62.07,63.34,65.65,68.84,72.74,78.33,62.34,67.17,66.4,66.07,66.8,65.8,73.73,73.65,75.34,70.84,84.35,79.46,77.35,87.73,98.33,96.86,104.87,113.05,109.82,106.69,109.97,104.63,111.88,110.19,96.27,86.55,98.31,95.88,101.38,101.02,108.31,114.29,100.2,116.91,111.95,115.97,114.97,107.95,97.97,94.08,89.74,82.92,83.4,78.7,85.87,
World,WLD,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,35.67,38.88,45.07,49.25,51.1,46.2,46.32,50.7,53.42,48.94,49.94,46.49,50.4,48.22,49.16,53.63,58.04,61.01,62.31,70.97,66.22,73.04,75.89,82.47,87.41,87.6,96.03,97.83,107.8,110.49,106.61,102.41,97.67,105.54,95.18,102.59,102.07,103.06,104.28,105.91,112.18,107.27,109.68,109.88,110.09,108.91,103.75,101.52,99.33,106.69,107.66,107.81,105.32,103.65,104.28,92.07,83.2,73.34,49.65,68.82,78.59,
Kosovo,XKX,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,17.41,17.45,17.67,17.89,18.2,17.76,18.23,16.63,14.88,14.72,16.39,16.29,16.49,18.06,19.26,18.27,19.93,20.89,21.76,23.31,23.53,24.14,24.88,26.53,28.53,29.95,28.57,33.54,32.97,29.76,32.49,34.09,36.56,38.08,37.4,40.06,42.13,42.93,44.35,48.35,54.53,54.66,59.52,57.88,57.05,57.99,61.05,72.32,78.41,82.31,90.43,94.72,105.16,107.48,100.52,92,90.99,93.43,105.25,112.62,112.3,
South Africa,ZAF,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,34.65,34.98,35.45,35.45,38.7,39,37.55,38.56,41.17,40.17,39.66,42.6,41.83,40.65,42.87,43.77,45.29,46.82,49.49,48.04,45.58,49.5,50.98,51.57,51.73,49.09,49.61,48.64,48.83,55.31,59.32,58.65,55.59,50.53,50.07,49.63,62.17,51.77,55.77,56.85,58.3,58.99,61.91,64.66,68.63,73.1,77.67,80.3,80.86,86.92,85.3,87.19,93.51,98.36,101.47,100.17,95.64,98.02,103.04,104.39,104.19,
Zambia,ZMB,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,12.47,12.45,12.81,13.41,14.06,14.88,15.42,16.37,16.53,17.24,16.83,17.87,18.65,19.02,20.99,22.78,23.02,22.8,22.94,23.77,23.55,24.8,23.19,21.8,23.77,24.32,24.95,25.58,26.45,33.78,44.64,44.54,45.01,42.56,41.79,41.36,42.16,44.28,46.87,47.82,49.9,52.61,53.02,52.08,53.66,52.48,54.49,62.51,77.69,89.54,90.86,96.75,107.1,111.29,94.51,94.2,113.28,113.12,112.89,110.99,112.48,
Zimbabwe,ZWE,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,,12.54,12.61,12.77,12.5,12.86,14.8,13.35,14.31,15.26,16.97,20.17,23.31,25.08,20.89,20.7,23.08,24.86,24.2,22.08,19.12,17.83,19.25,19.71,21.18,20.75,19.77,22,21.71,21.16,22.92,82.82,92.19,67.08,69.3,72.29,86.52,86.32,92.48,97.53,100.53,99.49,91.17,88.62,87.16,90.04,86.11,88.69,89.72,96.05,105.58,110.26,112.63,113.02,93.85,102.3,103.85,101.98,103.61,106.67,105.61,130.16,